ds,yhat,yhat_lower,yhat_upper
2020-06-05,6369.7196704030885,4051.0113853443163,8734.056826289156
2020-06-06,2898.072124956367,569.7611055266151,5175.439738191137
2020-06-07,1524.0635082808853,-729.2728981197445,3841.8794085518175
2020-06-08,5502.055995481953,3146.474729610785,8000.033190667709
2020-06-09,6590.289121099871,4224.175001753466,8902.82854846221
2020-06-10,6654.727700078836,4358.663710372618,8915.718695612619
2020-06-11,6582.008585221516,4139.293120370193,8773.947210749766
2020-06-12,6605.046080566911,4302.6122681202705,8989.548510361432
2020-06-13,3118.414031099799,656.9215004283406,5481.967309565374
2020-06-14,1721.9679253581376,-600.5832339264016,3939.7488339080355
2020-06-15,5670.6279653718975,3447.3957122539086,8028.248240130167
2020-06-16,6723.3629779439125,4429.034273038998,9224.990791835082
2020-06-17,6747.02005680046,4345.145848536231,9011.881413484409
2020-06-18,6629.249548102977,4195.718086375402,8926.155395882837
2020-06-19,6604.085748806226,4424.220606268715,9045.953890028562
2020-06-20,3067.301951308347,749.2354680143945,5376.239890501178
2020-06-21,1620.0038314653648,-646.1815479358438,3807.7133790781004
2020-06-22,5518.382826244082,3023.1396985569613,7829.046976413444
2020-06-23,6522.670080027487,3965.709100720534,8819.191254838846
2020-06-24,6500.9365517816605,4168.605336187016,8751.76886033206
2020-06-25,6341.989577654009,3946.5847414383743,8478.457200340217
2020-06-26,6280.926905251285,3985.7392064377027,8648.793292591816
2020-06-27,2714.467429140756,327.8735917455528,5262.416650589029
2020-06-28,1244.5231572521402,-1083.8033298805467,3482.131699988098
2020-06-29,5127.934511828774,2891.024129068935,7416.142999552011
2020-06-30,6125.409917239572,3791.0981812834325,8481.041214933517
2020-07-01,6105.315548259138,3716.9509904760994,8380.405335005491
2020-07-02,5956.565718740898,3505.528213072367,8361.294273900245
2020-07-03,5914.1750134475715,3465.082293210801,8148.64306517511
2020-07-04,2379.475790410002,-2.5172965341967792,4850.088609915774
2020-07-05,949.0434243389091,-1319.433180304402,3356.5517866885807
2020-07-06,4879.095295003066,2615.7204842956935,7303.068373147704
2020-07-07,5929.560085985741,3438.875864543161,8189.287729019646
2020-07-08,5967.884954658004,3472.222061570452,8453.396090916607
2020-07-09,5881.946213406642,3589.7198489060906,8234.106540012015
2020-07-10,5905.624138582556,3696.179250795305,8365.52097948102
2020-07-11,2434.1605950740914,112.81831288230546,4818.135070500474
2020-07-12,1067.7633371207075,-1158.9356497121332,3392.5328563666817
2020-07-13,5061.378310508373,2647.3026808441327,7312.68621543511
2020-07-14,6173.670040479448,3896.5216171918537,8457.355394804186
2020-07-15,6270.855042158684,3896.372196366774,8522.645132314667
2020-07-16,6239.637751333443,3951.4863508789513,8595.312020611127
2020-07-17,6312.809072213076,4023.3629508761846,8713.223878472198
2020-07-18,2884.625753302883,575.72401965095,5221.760746808566
2020-07-19,1554.4340273048851,-773.4160950889514,3838.8156954051406
2020-07-20,5576.458475668092,3015.4559235911215,7767.647607588128
2020-07-21,6708.795903189044,4554.172665423148,8975.539573668659
2020-07-22,6817.258931795369,4400.595821002957,9143.066727881425
2020-07-23,6788.318656590233,4221.580333208495,9065.864144743422
2020-07-24,6854.7063810947375,4496.844410175257,9147.199023007142
2020-07-25,3410.792637129703,1055.2806595195004,5688.272318891456
2020-07-26,2056.206992092437,-248.51130865670905,4433.555260859244
2020-07-27,6045.619739779488,3877.1464127779445,8369.859824283742
2020-07-28,7137.725460114635,4782.425401875014,9447.464903194761
2020-07-29,7199.073415074747,4916.963479624266,9342.0078006029
2020-07-30,7116.994433688887,4704.389152906804,9295.053788374766
2020-07-31,7125.184656951728,4826.177558910045,9633.96407841437
2020-08-01,3619.064737749227,1351.119585564998,5995.432922486628
2020-08-02,2199.378415589246,-111.54698569391856,4610.801580879578
2020-08-03,6121.951997828195,3952.4332849248585,8575.969252078092
2020-08-04,7146.655178118362,4744.572830167533,9511.362886785482
2020-08-05,7141.208605984391,4745.52794615997,9616.220550083828
2020-08-06,6994.088299614152,4741.490268456559,9218.56654180939
2020-08-07,6940.087697145089,4617.060599266435,9276.742138818614
2020-08-08,3375.656343464385,1086.6739874815448,5633.636590610757
2020-08-09,1902.4795051102292,-518.8721418373996,4179.018180866841
2020-08-10,5777.2205830743205,3413.8610775428556,8213.018405155764
2020-08-11,6760.467051863791,4408.952024865434,9177.711439173023
2020-08-12,6720.525592291158,4546.580301100748,9343.389291295964
2020-08-13,6546.316715556046,4189.399241324575,8935.705768265789
2020-08-14,6472.9298292135945,4080.1816316079376,9020.10280986522
2020-08-15,2896.9578449758314,586.8406230086077,5221.848596519342
2020-08-16,1420.0756715262414,-1058.6399946447868,3677.889139279979
2020-08-17,5298.784458848343,3173.762454046867,7844.80939983918
2020-08-18,6293.362268087329,4029.135553173917,8501.887014387345
2020-08-19,6271.666728511417,4009.4244429921305,8660.171409494398
2020-08-20,6122.039825309788,3821.794205127071,8431.226614785677
2020-08-21,6078.875569287062,3663.053842115089,8566.598210339505
2020-08-22,2537.9694069597717,208.6102208219676,4840.145637250383
2020-08-23,1100.113434504964,-1362.8575957121204,3436.5927062101714
2020-08-24,5020.858969310478,2826.886742131074,7348.743484594707
2020-08-25,6059.486811815046,3635.7664142317267,8290.80939200462
2020-08-26,6082.830394556695,3876.2849684496346,8568.435533533431
2020-08-27,5978.201581200647,3581.647019792759,8160.300799476528
2020-08-28,5978.979473489101,3585.781281076878,8438.345533589765
2020-08-29,2479.980687483986,215.32602030077845,4756.982448523848
2020-08-30,1081.0747666561701,-1347.133004595578,3330.510040842289
2020-08-31,5036.965898308063,2831.794222002603,7513.563910818451
2020-09-01,6106.180892967465,3751.286752865055,8407.27145092041
2020-09-02,6154.908272935376,3762.833092443352,8585.142162445987
2020-09-03,6069.937907882344,3581.9387032588784,8519.131314870996
2020-09-04,6084.261271168918,3830.1388018950734,8343.473481438527
2020-09-05,2592.4505183874567,160.67722184457566,4978.198146029643
2020-09-06,1194.2798609692427,-1144.9991564529157,3533.9075194074317
2020-09-07,5144.510241404418,2923.140546659063,7359.177427798705
2020-09-08,6201.8771699546,3934.292598086324,8688.627545551179
2020-09-09,6232.926525239624,4051.5608850614285,8624.37613282924
2020-09-10,6124.947773711689,3833.485094045312,8500.210815106475
2020-09-11,6111.564753987218,3940.5285194077574,8545.685651787091
