ds,yhat,yhat_lower,yhat_upper
2020-02-29,1432.2916315998066,-641.947479687808,3417.0715527101547
2020-03-01,1351.0760061276444,-595.6288043943775,3306.3376984578235
2020-03-02,4292.758747334198,2490.80135635732,6287.679879673945
2020-03-03,4677.712216364824,2746.9913604010317,6855.337100419972
2020-03-04,4686.884827839936,2859.1530966382707,6585.835903651223
2020-03-05,4526.2891839522135,2708.505892671272,6481.587452483828
2020-03-06,4270.126470253754,2404.7096898001887,6326.29717668092
2020-03-07,1146.248825117374,-749.888231409305,3093.6499043143835
2020-03-08,1160.5759335599519,-818.3490735288192,2957.0256692816497
2020-03-09,4196.937726199067,2222.7278996768996,6116.655869139197
2020-03-10,4672.456158522105,2788.3299699138183,6594.615968932461
2020-03-11,4765.450039783189,2870.1815098045367,6666.627685270801
2020-03-12,4679.259915152843,2708.78278806529,6483.014459670905
2020-03-13,4485.6819125328475,2518.338736788106,6450.790501490261
2020-03-14,1410.48819216304,-643.1387646726274,3223.143328633076
2020-03-15,1457.8933913789042,-476.7596354423071,3458.390398754726
2020-03-16,4510.437793184668,2733.169434876609,6410.3244635907795
2020-03-17,4984.3992797902065,3083.438610685246,6948.487409207156
2020-03-18,5057.717385167811,3170.5482413525,6966.754153405127
2020-03-19,4933.826066724721,2985.0757888483804,6838.402002816439
2020-03-20,4685.084002786764,2686.412891954235,6596.508335694901
2020-03-21,1538.2802272860495,-391.5252043354115,3460.1775119918434
2020-03-22,1499.0749385145493,-383.3790411728803,3312.42512438786
2020-03-23,4451.846911566363,2418.833644910696,6507.014245328321
2020-03-24,4815.060514335093,2874.3363504933077,6671.056242603215
2020-03-25,4769.136790449335,2816.568777582636,6872.714154268733
2020-03-26,4520.226559918022,2645.2285673357974,6400.052132177585
2020-03-27,4143.57582104564,2288.0328047371077,6072.7288246558555
2020-03-28,868.9628506234496,-976.9778196320358,2946.4673520346605
2020-03-29,705.0684939033144,-1175.0211825998238,2618.6984636031198
2020-03-30,3539.252756838803,1695.5062783522203,5332.142491861708
2020-03-31,3792.852370681512,1857.919339865214,5590.607743627482
2020-04-01,3648.9854096815893,1717.5301117429137,5499.145580611905
2020-04-02,3316.262439629423,1279.4402047163026,5415.773828028584
2020-04-03,2872.0958815825174,871.9183181494855,4714.184918621806
2020-04-04,-451.91176869945,-2352.4565686036476,1534.0399481866777
2020-04-05,-645.638315540667,-2574.7295457330597,1349.0215171648965
2020-04-06,2179.3031320833356,347.4803437449434,4104.414191831122
2020-04-07,2444.839823408029,353.96869167249395,4276.758015430107
2020-04-08,2334.2321701515057,377.5311627449403,4231.136903353281
2020-04-09,2055.783321199236,59.40994540872367,3878.1656638429668
2020-04-10,1686.157104243534,-179.73888740783312,3539.2067132980387
2020-04-11,-1544.2153473562294,-3573.4630569359715,308.41004456978624
2020-04-12,-1626.7782767446688,-3534.600545619122,127.04983483378264
2020-04-13,1324.9299197051073,-515.7552961608772,3415.8183190855443
2020-04-14,1730.5961842107833,-198.73315034487527,3711.606198620891
2020-04-15,1770.9759384031204,-318.6626152852993,3599.567688071343
2020-04-16,1651.658278071508,-228.1942373507069,3586.6816173004368
2020-04-17,1446.4434942576988,-373.59154312362585,3424.2709417165433
2020-04-18,-1617.188152577964,-3609.7611228608275,176.14022065042212
2020-04-19,-1533.6558251856245,-3517.5539565263975,319.8374885290875
2020-04-20,1580.566119331685,-442.10537980418025,3550.199355581019
2020-04-21,2142.328948568007,227.2247719649016,3887.179125630008
2020-04-22,2329.711013317474,387.4401699730648,4237.480742459634
2020-04-23,2345.8370112207003,403.9999589805467,4248.323412908803
2020-04-24,2262.304206797583,294.03496927355275,4221.082416889599
2020-04-25,-695.3064457290434,-2768.299961800893,1261.5128376448924
2020-04-26,-522.9745173265678,-2375.4958202360344,1480.5100716384973
2020-04-27,2661.631485403844,744.9952537804967,4533.094573219283
2020-04-28,3274.5540220426005,1370.0475251784949,5135.52264280965
2020-04-29,3493.458511299131,1647.2175853523147,5436.255241054142
2020-04-30,3521.454503609982,1627.6392491589017,5392.496017302414
2020-05-01,3430.515296524354,1644.036227961444,5346.599167797641
2020-05-02,446.9742343061678,-1492.8296875711994,2482.2228041145813
2020-05-03,575.9579181014324,-1277.5488590150635,2581.3237290552997
2020-05-04,3701.600975604302,1850.5373973464648,5451.723744071215
2020-05-05,4241.291250605234,2267.017476781908,6247.385336074375
2020-05-06,4374.6589003018225,2505.39966679845,6538.81831434034
2020-05-07,4306.978647993092,2348.661315075687,6184.617052279525
2020-05-08,4112.539924473224,2156.22012362263,6100.175533853658
2020-05-09,1020.0913657794538,-1035.9344078347506,2964.9713211826142
2020-05-10,1037.2210281968974,-659.2435247658602,3102.8508540912508
2020-05-11,4050.1452230308405,2046.033823108522,6000.795539218301
2020-05-12,4479.020357171259,2593.7341294374964,6375.469430930373
2020-05-13,4505.763512141048,2551.8106182728225,6404.869852730824
2020-05-14,4337.780836251149,2388.9641196442176,6264.727828938728
2020-05-15,4051.294989552356,2103.6785279320325,5893.736551824135
2020-05-16,876.7518087507985,-1082.6880015929635,2676.4852326180485
2020-05-17,823.1682548193107,-1000.36792198427,2794.527430695753
2020-05-18,3777.8951211225785,1838.396920075392,5780.792324442597
2020-05-19,4161.909328543879,2395.7170208692846,6161.412049780594
2020-05-20,4157.6218399838135,2212.9840710348103,6235.51070290941
2020-05-21,3972.60042610673,1905.2038125267643,5893.3966949831965
2020-05-22,3682.8985358011823,1684.4724509783987,5568.1800156929685
2020-05-23,518.4703129919321,-1465.8160722618109,2251.352052492213
2020-05-24,487.5335622716493,-1585.789273489974,2313.8611604715516
2020-05-25,3476.3537546331154,1616.3198741970782,5461.038100427182
2020-05-26,3904.5633963566447,1992.4104814003028,5830.263784832036
2020-05-27,3953.002185502513,2130.526743452025,5881.608349563915
2020-05-28,3827.476487967211,1826.4853894342432,5829.922609631592
2020-05-29,3602.128610149013,1659.92864697826,5342.906752042875
2020-05-30,504.8950716904326,-1369.2280809183942,2273.7953126181874
2020-05-31,541.9147979093996,-1205.4797905339335,2548.605168136299
2020-06-01,3597.359411224893,1750.3733851788027,5445.5616546741085
2020-06-02,4088.799021744211,2279.9031188997174,5905.681199977702
2020-06-03,4195.088022900746,2153.404352857035,6140.811489834137
2020-06-04,4120.168526948052,2138.8206668735593,5980.328728675604
2020-06-05,3936.4810571413827,1968.590820149176,5887.2315355505225
2020-06-06,870.460891303205,-1158.7652779930813,2872.698052521011
2020-06-07,926.9802331405335,-1059.152452527232,2794.6138146568023
2020-06-08,3989.2077253745842,2071.353635310385,5936.232278543457
2020-06-09,4473.998128945581,2633.5309351194624,6406.582892066268
2020-06-10,4559.796197223719,2618.7450217292217,6482.682298407564
2020-06-11,4450.452010486726,2534.5660080760126,6378.950342032572
2020-06-12,4218.637131518021,2075.1443130208913,6203.700841490828
